IsCanceled,ArrivalDateWeekNumber,Country,MarketSegment,DepositType,CustomerType,RequiredCarParkingSpaces
1,19,PHL,Direct,No Deposit     ,Transient,0
1,19,RUS,Online TA,No Deposit     ,Transient,0
1,19,LUX,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,RUS,Online TA,No Deposit     ,Transient,0
1,19,USA,Online TA,No Deposit     ,Transient,0
1,19,PRT,Groups,No Deposit     ,Transient-Party,0
1,19,PRT,Groups,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,FRA,Online TA,No Deposit     ,Transient,0
1,19,FRA,Online TA,No Deposit     ,Transient,0
1,19,FRA,Online TA,No Deposit     ,Transient,0
1,19,DEU,Online TA,No Deposit     ,Transient,0
1,19,NLD,Online TA,No Deposit     ,Transient,0
1,19,BRA,Online TA,No Deposit     ,Transient,0
1,19,BRA,Online TA,No Deposit     ,Transient,0
1,19,PHL,Online TA,No Deposit     ,Transient,0
1,19,FRA,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,BRA,Online TA,No Deposit     ,Transient,0
1,19,BRA,Online TA,Refundable     ,Transient,0
1,19,ITA,Online TA,No Deposit     ,Transient,0
1,19,AGO,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,BRA,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,FRA,Direct,No Deposit     ,Transient,0
1,19,DEU,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,ESP,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,PRT,Groups,No Deposit     ,Transient-Party,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,NZL,Online TA,No Deposit     ,Transient,0
1,19,USA,Online TA,No Deposit     ,Transient,0
1,19,CHE,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient-Party,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient-Party,0
1,19,ITA,Online TA,No Deposit     ,Transient,0
1,19,BEN,Online TA,No Deposit     ,Transient,0
1,19,ITA,Online TA,No Deposit     ,Transient,0
1,19,ITA,Online TA,No Deposit     ,Transient,0
1,19,CHN,Online TA,No Deposit     ,Transient,0
1,19,USA,Online TA,No Deposit     ,Transient,0
1,19,ITA,Online TA,No Deposit     ,Transient,0
1,19,CHE,Online TA,No Deposit     ,Transient,0
1,19,FRA,Online TA,No Deposit     ,Transient,0
1,19,BRA,Online TA,No Deposit     ,Transient,0
1,19,FIN,Direct,No Deposit     ,Transient,0
1,19,CHN,Online TA,No Deposit     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,No Deposit     ,Transient-Party,0
1,19,RUS,Online TA,No Deposit     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,No Deposit     ,Transient-Party,0
1,19,USA,Online TA,No Deposit     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,BEL,Direct,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,USA,Online TA,No Deposit     ,Transient,0
1,19,PRT,Groups,No Deposit     ,Transient-Party,0
1,19,USA,Online TA,No Deposit     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,No Deposit     ,Transient-Party,0
1,19,PRT,Groups,No Deposit     ,Transient-Party,0
1,19,PRT,Groups,No Deposit     ,Transient-Party,0
1,19,PRT,Groups,No Deposit     ,Transient-Party,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,No Deposit     ,Transient-Party,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,USA,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Corporate,No Deposit     ,Transient-Party,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Corporate,No Deposit     ,Transient-Party,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Corporate,No Deposit     ,Transient-Party,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,USA,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,FRA,Online TA,No Deposit     ,Transient,0
1,19,MAR,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,NOR,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,SWE,Online TA,No Deposit     ,Transient,0
1,19,FRA,Online TA,No Deposit     ,Transient,0
1,19,AGO,Online TA,No Deposit     ,Transient,0
1,19,FRA,Online TA,No Deposit     ,Transient,0
1,19,CHN,Online TA,No Deposit     ,Transient,0
1,19,CHN,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,USA,Online TA,No Deposit     ,Transient,0
1,19,PRT,Groups,No Deposit     ,Transient-Party,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient-Party,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,PRT,Groups,No Deposit     ,Transient-Party,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,USA,Online TA,No Deposit     ,Transient,0
1,19,FRA,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,USA,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,CHE,Online TA,No Deposit     ,Transient,0
1,19,CN,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,HUN,Online TA,No Deposit     ,Transient,0
1,19,DEU,Online TA,No Deposit     ,Transient,0
1,19,SWE,Online TA,No Deposit     ,Transient,0
1,19,DEU,Online TA,No Deposit     ,Transient,0
1,19,CN,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,FRA,Online TA,No Deposit     ,Transient,0
1,19,FRA,Online TA,No Deposit     ,Transient,0
1,19,IRL,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,BRA,Online TA,No Deposit     ,Transient,0
1,19,LUX,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient,0
1,19,CHN,Online TA,No Deposit     ,Transient,0
1,19,ESP,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,AUT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,DEU,Online TA,No Deposit     ,Transient,0
1,19,AUS,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,AUT,Online TA,No Deposit     ,Transient,0
1,19,ARG,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,AUT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Direct,No Deposit     ,Transient-Party,0
1,19,USA,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,COL,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,19,BEL,Online TA,No Deposit     ,Transient,0
1,19,GBR,Direct,No Deposit     ,Transient,0
1,19,BEL,Online TA,No Deposit     ,Transient,0
1,19,BRA,Online TA,No Deposit     ,Transient,0
1,19,MOZ,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,COL,Online TA,No Deposit     ,Transient,0
1,19,ITA,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,DEU,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,CHE,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,ITA,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,CHE,Online TA,No Deposit     ,Transient,0
1,19,COL,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,ITA,Online TA,No Deposit     ,Transient,0
1,19,DEU,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,CHE,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,NLD,Online TA,No Deposit     ,Transient,0
1,19,ESP,Online TA,No Deposit     ,Transient,0
1,19,USA,Online TA,No Deposit     ,Transient,0
1,19,USA,Direct,No Deposit     ,Transient,0
1,19,USA,Online TA,No Deposit     ,Transient,0
1,19,DEU,Online TA,No Deposit     ,Transient,0
1,19,LUX,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,DEU,Online TA,No Deposit     ,Transient,0
1,19,CZE,Online TA,No Deposit     ,Transient,0
1,19,ESP,Online TA,No Deposit     ,Transient,0
1,19,ITA,Online TA,No Deposit     ,Transient,0
1,19,CHE,Online TA,No Deposit     ,Transient,0
1,19,ESP,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,TUR,Online TA,No Deposit     ,Transient,0
1,19,HRV,Online TA,No Deposit     ,Transient,0
1,19,BRA,Online TA,No Deposit     ,Transient,0
1,19,AUT,Online TA,No Deposit     ,Transient,0
1,19,BRA,Online TA,No Deposit     ,Transient,0
1,19,BRA,Online TA,No Deposit     ,Transient,0
1,19,BRA,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,AGO,Direct,No Deposit     ,Transient,0
1,19,RUS,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient-Party,0
1,19,FRA,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient-Party,0
1,19,FIN,Online TA,No Deposit     ,Transient,0
1,19,AUT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,BRA,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,FRA,Online TA,No Deposit     ,Transient,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,BEL,Online TA,No Deposit     ,Transient,0
1,19,BHR,Online TA,No Deposit     ,Transient,0
1,19,FRA,Online TA,No Deposit     ,Transient,0
1,19,CHN,Online TA,No Deposit     ,Transient,0
1,19,CN,Online TA,No Deposit     ,Transient,0
1,19,DEU,Online TA,No Deposit     ,Transient,0
1,19,ESP,Online TA,No Deposit     ,Transient,0
1,19,PRT,Groups,No Deposit     ,Transient-Party,0
1,19,GBR,Online TA,No Deposit     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Online TA,No Deposit     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,ARG,Online TA,No Deposit     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,PRT,Groups,Non Refund     ,Transient,0
1,19,ITA,Online TA,No Deposit     ,Transient,0
1,19,BRA,Online TA,No Deposit     ,Transient,0
1,19,PRT,Offline TA/TO,No Deposit     ,Transient-Party,0
1,19,GBR,Direct,No Deposit     ,Transient,0
1,20,ITA,Online TA,No Deposit     ,Transient,0
1,20,PRT,Corporate,No Deposit     ,Transient,0
1,20,USA,Online TA,No Deposit     ,Transient,0
1,20,PRT,Online TA,No Deposit     ,Transient,0
1,20,DEU,Online TA,No Deposit     ,Transient,0
1,20,PRT,Online TA,No Deposit     ,Transient,0
1,20,FRA,Online TA,No Deposit     ,Transient,0
1,20,DEU,Online TA,No Deposit     ,Transient,0
1,20,DEU,Online TA,No Deposit     ,Transient,0
1,20,FRA,Online TA,No Deposit     ,Transient,0
1,20,PRT,Groups,No Deposit     ,Transient-Party,0
1,20,PRT,Groups,No Deposit     ,Transient-Party,0
1,20,CHN,Online TA,No Deposit     ,Transient,0
1,20,PRT,Online TA,No Deposit     ,Transient,0
1,20,FRA,Online TA,No Deposit     ,Transient,0
1,20,FRA,Online TA,No Deposit     ,Transient,0
1,20,PRT,Groups,No Deposit     ,Transient-Party,0
1,20,PRT,Groups,No Deposit     ,Transient-Party,0
1,20,DEU,Online TA,No Deposit     ,Transient,0
1,20,PRT,Online TA,No Deposit     ,Transient,0
1,20,BRA,Online TA,No Deposit     ,Transient,0
1,20,BEN,Online TA,No Deposit     ,Transient,0
1,20,PRT,Direct,No Deposit     ,Transient,0
1,20,PRT,Direct,No Deposit     ,Transient,0
1,20,BRA,Online TA,No Deposit     ,Transient,0
1,20,PRT,Direct,No Deposit     ,Transient,0
1,20,BRA,Online TA,No Deposit     ,Transient,0
1,20,CHN,Online TA,No Deposit     ,Transient,0
1,20,CHN,Online TA,No Deposit     ,Transient,0
1,20,CHE,Online TA,No Deposit     ,Transient,0
1,20,CHN,Online TA,No Deposit     ,Transient,0
1,20,CHN,Online TA,No Deposit     ,Transient,0
1,20,ROU,Online TA,No Deposit     ,Transient,0
1,20,CHN,Online TA,No Deposit     ,Transient,0
1,20,TUR,Online TA,No Deposit     ,Transient,0
1,20,PRT,Offline TA/TO,No Deposit     ,Transient-Party,0
1,20,IDN,Online TA,No Deposit     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,CHN,Online TA,No Deposit     ,Transient,0
1,20,DEU,Online TA,No Deposit     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,DEU,Online TA,No Deposit     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,CN,Online TA,No Deposit     ,Transient,0
1,20,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,UMI,Online TA,No Deposit     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,No Deposit     ,Transient-Party,0
1,20,PRT,Groups,No Deposit     ,Transient-Party,0
1,20,DEU,Online TA,No Deposit     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Offline TA/TO,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,Non Refund     ,Transient,0
1,20,PRT,Groups,No Deposit     ,Transient-Party,0
